,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt_Ind,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt_Ind,Shig_Exp,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
153,6,1,5.3,Alameda,California,CA,1,168990.0,38900.0,26209.0,74851,95364,0,459.5,0,395.0,0,220.0,0,0,0,1,0,0,2001-2003
154,6,5,5.4,Amador,California,CA,26,4523.0,905.0,2133.0,2180,2678,0,13.5,0,20.0,0,4.0,0,0,0,1,0,0,1999-2003
155,6,7,4.3,Butte,California,CA,6,23834.0,6489.0,12091.0,11379,15957,1,135.5,0,100.0,0,63.0,0,0,0,1,0,0,2001-2003
156,6,9,1.3,Calaveras,California,CA,30,4833.0,1206.0,2430.0,2600,3228,1,38.5,0,25.0,0,4.0,0,0,0,1,0,0,1999-2003
157,6,13,5.4,Contra Costa,California,CA,2,87405.0,24606.0,19668.0,52118,67356,0,331.5,0,385.0,0,119.0,0,0,0,1,0,0,2001-2003
158,6,17,4.8,El Dorado,California,CA,12,13080.0,4194.0,4741.0,9422,12175,0,49.0,0,65.0,0,20.0,0,0,0,1,0,0,2001-2003
159,6,19,7.4,Fresno,California,CA,3,164823.0,36776.0,24459.0,41867,59931,0,449.5,0,350.0,0,350.0,0,0,0,1,0,0,2001-2003
160,6,23,8.5,Humboldt,California,CA,6,12731.0,3658.0,7815.0,6911,9299,1,178.0,0,61.0,0,38.0,0,0,0,0,0,0,2001-2003
161,6,25,13.0,Imperial,California,CA,7,36849.0,9740.0,7760.0,7492,10772,1,129.0,0,83.0,0,79.0,0,0,0,1,1,0,2001-2003
162,6,29,9.0,Kern,California,CA,3,139010.0,27239.0,23329.0,36250,51564,0,450.5,0,291.0,0,291.0,0,0,0,1,1,0,2001-2003
163,6,31,4.6,Kings,California,CA,7,26729.0,5121.0,6664.0,7092,9980,0,121.0,0,77.0,0,73.0,0,0,0,1,1,0,2001-2003
164,6,33,6.2,Lake,California,CA,24,10150.0,1984.0,4571.0,3484,4448,0,31.5,0,42.0,0,21.0,0,0,0,0,0,0,1999-2003
165,6,37,6.7,Los Angeles,California,CA,1,1872316.0,256472.0,370924.0,495905,665392,0,1491.0,0,2635.0,0,1464.0,0,0,0,1,0,0,2001-2003
166,6,39,10.4,Madera,California,CA,7,30140.0,4795.0,4112.0,7076,9746,1,59.0,0,74.0,0,70.0,0,0,0,1,0,0,2001-2003
167,6,41,2.8,Marin,California,CA,11,15885.0,5049.0,5868.0,13576,15907,0,154.5,0,89.0,0,30.0,0,0,0,0,0,0,2001-2003
168,6,45,10.7,Mendocino,California,CA,23,11333.0,2542.0,4636.0,4642,6000,1,41.5,0,74.0,0,35.0,0,0,0,0,0,0,1999-2003
169,6,47,7.5,Merced,California,CA,7,49138.0,9839.0,7595.0,11240,16421,1,121.5,0,128.0,0,121.0,0,0,0,1,0,0,2001-2003
170,6,53,4.7,Monterey,California,CA,5,78926.0,15353.0,12029.0,20267,27891,0,299.5,0,210.0,0,160.0,0,0,0,0,0,0,2001-2003
171,6,55,6.1,Napa,California,CA,13,17566.0,3046.0,3171.0,7004,8942,0,60.0,0,58.0,0,12.0,0,0,0,0,0,0,2001-2003
172,6,57,8.3,Nevada,California,CA,18,6804.0,2281.0,5550.0,5447,6799,0,25.0,0,75.0,0,14.0,0,0,0,1,0,0,1999-2003
173,6,59,4.2,Orange,California,CA,1,392129.0,60432.0,89065.0,150645,197331,0,1093.5,0,790.0,0,439.0,0,0,0,1,0,0,2001-2003
174,6,61,5.7,Placer,California,CA,12,20463.0,6440.0,7655.0,16837,21528,0,68.5,0,109.0,0,33.0,0,0,0,1,0,0,2001-2003
175,6,65,6.8,Riverside,California,CA,1,297794.0,42936.0,83445.0,96145,132670,0,652.5,0,459.0,0,255.0,0,0,0,1,1,0,2001-2003
176,6,67,6.4,Sacramento,California,CA,1,144113.0,32403.0,37606.0,68447,91279,0,697.0,0,351.0,0,195.0,0,0,0,1,0,0,2001-2003
177,6,71,7.8,San Bernardino,California,CA,1,295593.0,43325.0,57473.0,93938,134224,0,880.0,0,489.0,0,272.0,0,0,0,1,1,0,2001-2003
178,6,73,5.6,San Diego,California,CA,1,321491.0,64744.0,94832.0,149211,200974,0,652.5,0,781.0,0,434.0,0,0,0,1,1,0,2001-2003
179,6,75,3.7,San Francisco,California,CA,3,108473.0,21518.0,26509.0,43296,48861,1,342.5,0,320.0,0,320.0,0,0,0,0,0,0,2001-2003
180,6,77,6.4,San Joaquin,California,CA,3,114335.0,21851.0,15449.0,32249,45098,1,388.5,0,257.0,0,257.0,0,0,0,1,0,0,2001-2003
181,6,79,5.5,San Luis Obispo,California,CA,16,24056.0,5394.0,6293.0,13891,18985,0,117.5,0,113.0,0,23.0,0,0,0,1,0,0,2001-2003
182,6,81,4.2,San Mateo,California,CA,2,71026.0,15693.0,19311.0,36884,44971,1,248.0,0,274.0,0,84.0,0,0,0,0,0,0,2001-2003
183,6,83,5.7,Santa Barbara,California,CA,4,51492.0,9282.0,9515.0,20550,28582,0,167.5,0,169.0,0,72.0,0,0,0,0,0,0,2001-2003
184,6,85,5.9,Santa Clara,California,CA,1,187410.0,44962.0,42253.0,87537,110317,0,459.5,0,454.0,0,252.0,0,0,0,1,0,0,2001-2003
185,6,87,6.9,Santa Cruz,California,CA,14,27158.0,9160.0,7145.0,13112,17527,0,83.5,0,99.0,0,30.0,0,0,0,0,0,0,2001-2003
186,6,89,5.6,Shasta,California,CA,6,20123.0,5802.0,6431.0,9497,12375,1,73.0,0,82.0,0,51.0,0,0,0,0,0,0,2001-2003
187,6,93,8.7,Siskiyou,California,CA,34,5076.0,1670.0,2413.0,2459,3122,0,38.5,0,29.0,0,13.0,0,0,0,0,0,0,1999-2003
188,6,95,6.4,Solano,California,CA,10,41902.0,11422.0,9763.0,20576,27611,0,147.5,0,147.0,0,73.0,0,0,0,0,0,0,2001-2003
189,6,97,6.3,Sonoma,California,CA,9,46951.0,11339.0,10826.0,24512,31741,1,168.0,0,182.0,0,98.0,0,0,0,0,0,0,2001-2003
190,6,99,10.0,Stanislaus,California,CA,5,89586.0,18977.0,15745.0,24519,34231,1,305.0,0,244.0,0,187.0,0,0,0,1,0,0,2001-2003
191,6,101,6.6,Sutter,California,CA,23,15060.0,3840.0,2416.0,4467,6026,0,90.0,0,69.0,0,32.0,0,0,0,1,0,0,1999-2003
192,6,103,3.5,Tehama,California,CA,24,9655.0,1698.0,3947.0,3165,4207,0,22.0,0,40.0,0,20.0,0,0,0,1,0,0,1999-2003
193,6,107,9.7,Tulare,California,CA,5,88664.0,17366.0,12256.0,19106,27671,1,274.0,0,195.0,0,149.0,0,0,0,1,0,0,2001-2003
194,6,109,5.7,Tuolumne,California,CA,21,6748.0,1604.0,3097.0,3364,4181,1,29.5,0,36.0,0,8.0,0,0,0,0,0,0,1999-2003
195,6,111,7.0,Ventura,California,CA,2,100009.0,19949.0,12387.0,39811,53105,0,475.5,0,304.0,0,94.0,0,0,0,1,0,0,2001-2003
196,6,113,8.3,Yolo,California,CA,6,21394.0,5086.0,4425.0,9449,14301,1,62.5,0,86.0,0,54.0,0,0,0,1,0,0,2001-2003
197,6,115,13.9,Yuba,California,CA,8,11111.0,2316.0,2961.0,3231,4564,0,57.0,0,62.0,0,31.0,0,0,0,0,0,0,1999-2003
198,8,1,6.6,Adams,Colorado,CO,4,52084.0,11762.0,7610.0,26830,30335,0,166.0,1,156.0,1,67.0,0,0,0,0,0,0,2001-2003
199,8,3,5.5,Alamosa,Colorado,CO,67,1504.0,458.0,314.0,1036,1352,1,23.0,1,24.0,1,9.0,0,0,0,0,0,0,1994-2003
200,8,5,5.1,Arapahoe,Colorado,CO,10,31860.0,15031.0,10333.0,36874,39898,1,180.0,1,183.0,1,92.0,0,0,0,1,0,0,2001-2003
201,8,7,3.9,Archuleta,Colorado,CO,80,1050.0,289.0,309.0,883,920,1,6.0,0,9.0,0,3.0,0,0,0,0,0,0,1994-2003
202,8,13,3.8,Boulder,Colorado,CO,9,13068.0,7483.0,4362.0,20348,23308,1,97.0,0,108.0,1,58.0,0,0,0,1,0,0,2001-2003
203,8,14,3.3,Broomfield,Colorado,CO,27,6458.5,1130.0,1191.5,2986,3277,1,22.5,0,28.0,0,9.0,0,0,0,0,0,0,1999-2003
204,8,15,5.0,Chaffee,Colorado,CO,59,1425.0,430.0,470.0,1315,1318,0,23.0,1,17.0,1,5.0,0,0,0,0,0,0,1994-2003
205,8,19,1.0,Clear Creek,Colorado,CO,37,438.0,288.0,243.0,686,662,1,14.0,1,13.0,0,3.0,0,0,0,0,0,0,1994-2003
206,8,29,7.4,Delta,Colorado,CO,49,4127.0,735.0,863.0,2204,2272,1,19.0,0,18.0,1,6.0,0,0,0,0,0,0,1999-2003
207,8,31,5.2,Denver,Colorado,CO,5,79178.0,18207.0,14836.0,39765,40390,1,206.0,0,285.0,1,218.0,0,0,0,0,0,0,2001-2003
208,8,35,4.0,Douglas,Colorado,CO,12,4687.0,4893.0,4688.0,16762,18328,1,73.0,0,82.0,0,25.0,0,0,0,1,0,0,2001-2003
209,8,37,0.5,Eagle,Colorado,CO,47,4315.0,1098.0,1255.0,3419,3523,1,41.0,1,24.0,1,4.0,0,0,0,0,0,0,1999-2003
210,8,39,2.1,Elbert,Colorado,CO,38,1120.0,542.0,468.0,1604,1761,0,19.0,0,22.0,1,16.0,0,0,0,0,0,0,1994-2003
211,8,41,4.0,El Paso,Colorado,CO,10,30721.0,15354.0,8859.0,38849,44109,0,157.0,0,195.0,0,98.0,0,0,0,0,0,0,2001-2003
212,8,43,4.8,Fremont,Colorado,CO,49,6694.0,1172.0,1375.0,3646,3712,1,39.0,1,30.0,0,9.0,0,0,0,0,0,0,1999-2003
213,8,45,5.5,Garfield,Colorado,CO,47,4650.0,1110.0,1201.0,3427,3708,1,33.0,1,25.0,1,5.0,0,0,0,0,0,0,1999-2003
214,8,49,1.1,Grand,Colorado,CO,78,728.0,350.0,332.0,992,984,1,13.0,1,13.0,0,5.0,0,0,0,0,0,0,1994-2003
215,8,51,1.1,Gunnison,Colorado,CO,80,529.0,355.0,330.0,1076,1344,1,15.0,1,13.0,1,4.0,0,0,0,0,0,0,1994-2003
216,8,59,4.1,Jefferson,Colorado,CO,2,28929.0,15399.0,8630.0,37679,39690,1,184.0,0,207.0,0,64.0,0,0,0,1,0,0,2001-2003
217,8,63,1.5,Kit Carson,Colorado,CO,82,1163.0,159.0,167.0,546,591,1,19.0,1,10.0,1,2.0,0,0,0,0,0,0,1994-2003
218,8,65,1.9,Lake,Colorado,CO,38,988.0,215.0,158.0,530,604,1,7.0,0,9.0,1,7.0,0,0,0,0,0,0,1994-2003
219,8,67,1.4,La Plata,Colorado,CO,28,2670.0,1108.0,1141.0,3524,4108,1,32.0,1,27.0,0,4.0,0,0,0,0,0,0,1999-2003
220,8,69,3.5,Larimer,Colorado,CO,11,13286.0,7180.0,5820.0,19644,23186,1,92.0,0,95.0,0,32.0,0,0,0,1,0,0,2001-2003
221,8,71,11.0,Las Animas,Colorado,CO,87,2394.0,402.0,521.0,1121,1203,1,13.0,0,19.0,1,6.0,0,0,0,0,0,0,1994-2003
222,8,75,6.2,Logan,Colorado,CO,58,2367.0,428.0,489.0,1471,1649,1,30.0,1,22.0,1,6.0,0,0,0,0,0,0,1994-2003
223,8,77,3.9,Mesa,Colorado,CO,16,12897.0,3310.0,4104.0,9382,10265,1,33.0,0,55.0,0,11.0,0,0,0,0,0,0,2001-2003
224,8,81,7.6,Moffat,Colorado,CO,80,1753.0,367.0,267.0,926,1021,1,13.0,1,13.0,0,4.0,0,0,0,0,0,0,1994-2003
225,8,83,5.7,Montezuma,Colorado,CO,42,3065.0,679.0,754.0,1752,1893,1,46.0,1,37.0,1,19.0,0,0,0,0,0,0,1994-2003
226,8,85,4.2,Montrose,Colorado,CO,31,4804.0,887.0,1220.0,2676,2851,0,35.0,1,21.0,0,3.0,0,0,0,0,0,0,1999-2003
227,8,87,4.2,Morgan,Colorado,CO,34,4891.0,633.0,644.0,1873,2116,1,29.0,1,18.0,1,8.0,0,0,0,0,0,0,1999-2003
228,8,89,1.6,Otero,Colorado,CO,75,2999.0,620.0,669.0,1351,1509,1,42.0,1,35.0,1,12.0,0,0,0,0,0,0,1994-2003
229,8,93,2.5,Park,Colorado,CO,78,805.0,427.0,464.0,1260,1258,1,9.0,0,15.0,1,5.0,0,0,0,0,0,0,1994-2003
230,8,97,2.1,Pitkin,Colorado,CO,37,429.0,465.0,391.0,1180,1056,1,34.0,1,21.0,1,4.0,0,0,0,0,0,0,1994-2003
231,8,99,9.3,Prowers,Colorado,CO,66,2327.0,380.0,423.0,922,1083,0,29.0,1,26.0,0,21.0,0,0,0,0,0,0,1994-2003
232,8,101,9.0,Pueblo,Colorado,CO,6,18366.0,4649.0,4569.0,10704,11787,1,67.0,1,70.0,0,44.0,0,0,0,0,0,0,2001-2003
233,8,103,7.0,Rio Blanco,Colorado,CO,78,444.0,145.0,114.0,427,489,1,10.0,1,7.0,1,2.0,0,0,0,0,0,0,1994-2003
234,8,107,0.7,Routt,Colorado,CO,37,709.0,540.0,509.0,1602,1649,1,62.0,1,26.0,1,6.0,0,0,0,0,0,0,1994-2003
235,8,115,8.3,Sedgwick,Colorado,CO,81,370.0,52.0,76.0,185,181,1,2.0,0,3.0,0,1.0,0,0,0,0,0,0,1994-2003
236,8,117,0.6,Summit,Colorado,CO,37,1236.0,655.0,657.0,1924,1880,1,44.0,1,31.0,1,7.0,0,0,0,0,0,0,1994-2003
237,8,119,5.2,Teller,Colorado,CO,38,900.0,626.0,538.0,1602,1673,0,8.0,0,23.0,0,18.0,0,0,0,0,0,0,1994-2003
238,8,123,4.8,Weld,Colorado,CO,13,28159.0,5574.0,5254.0,15646,18793,1,124.0,1,92.0,1,18.0,0,0,0,1,0,0,2001-2003
239,8,125,3.7,Yuma,Colorado,CO,82,1291.0,199.0,264.0,680,741,1,27.0,1,13.0,1,3.0,0,0,0,0,0,0,1994-2003
240,9,1,5.1,Fairfield,Connecticut,CT,2,94167.0,20249.0,17472.0,61937,56172,0,392.0,1,349.0,0,107.0,0,0,0,1,0,0,2001-2003
241,9,3,6.3,Hartford,Connecticut,CT,2,104391.0,23897.0,13885.0,61574,56940,0,319.0,0,338.0,0,104.0,0,0,0,1,0,0,2001-2003
242,9,5,5.8,Litchfield,Connecticut,CT,13,18746.0,4704.0,3755.0,13616,12125,1,55.0,0,84.0,0,17.0,0,0,0,1,0,0,2001-2003
243,9,7,5.2,Middlesex,Connecticut,CT,11,12744.0,3854.0,4010.0,11674,10553,1,36.0,0,57.0,0,19.0,0,0,0,1,0,0,2001-2003
244,9,9,7.3,New Haven,Connecticut,CT,2,96328.0,23141.0,21587.0,59388,56189,0,325.0,0,326.0,0,100.0,0,0,0,1,0,0,2001-2003
245,9,11,6.6,New London,Connecticut,CT,9,25168.0,6553.0,8486.0,18761,17581,1,106.0,1,102.0,0,55.0,0,0,0,1,0,0,2001-2003
246,9,13,4.2,Tolland,Connecticut,CT,11,10162.0,3374.0,2492.0,10524,11261,1,30.0,0,51.0,0,17.0,0,0,0,1,0,0,2001-2003
247,9,15,7.4,Windham,Connecticut,CT,12,15624.0,3325.0,1793.0,8177,8035,0,44.0,1,43.0,0,13.0,0,0,0,0,0,0,2001-2003
248,10,1,8.5,Kent,Delaware,DE,15,19099.0,2670.0,3114.0,8167,9653,1,51.0,0,87.0,1,43.0,0,0,0,1,0,0,2001-2003
249,10,3,6.6,New Castle,Delaware,DE,9,50065.0,12469.0,11659.0,30114,34566,0,163.0,0,199.0,1,107.0,0,0,0,1,0,0,2001-2003
250,10,5,8.9,Sussex,Delaware,DE,16,29734.0,3333.0,5203.0,10618,10978,0,88.0,1,74.0,1,15.0,0,0,0,1,0,0,2001-2003
251,11,1,7.8,Washington,District of Columbia,DC,3,85615.0,19159.0,15471.0,39452,38591,0,218.0,0,237.0,1,237.0,0,0,0,1,0,0,2001-2003
252,12,1,7.1,Alachua,Florida,FL,6,15317.0,3553.0,7283.0,12219,15278,1,175.0,1,106.0,1,66.0,0,0,0,0,0,0,2001-2003
253,12,3,10.3,Baker,Florida,FL,42,4348.0,384.0,737.0,1275,1346,0,47.0,1,35.0,1,17.0,0,0,0,0,0,0,1994-2003
254,12,5,6.9,Bay,Florida,FL,6,20866.0,2962.0,6190.0,8648,8385,0,329.0,1,73.0,1,46.0,0,0,0,0,0,0,2001-2003
255,12,7,8.1,Bradford,Florida,FL,44,5046.0,419.0,1000.0,1558,1519,0,71.0,1,31.0,1,13.0,0,0,0,0,0,0,1994-2003
256,12,9,8.8,Brevard,Florida,FL,4,51430.0,9110.0,15071.0,29410,27814,0,559.0,1,208.0,1,89.0,0,0,0,0,0,0,2001-2003
257,12,11,7.1,Broward,Florida,FL,1,215578.0,35063.0,56494.0,93982,90741,0,782.0,1,459.0,1,255.0,0,0,0,0,0,0,2001-2003
258,12,13,4.8,Calhoun,Florida,FL,67,2789.0,219.0,553.0,726,722,0,28.0,1,20.0,1,8.0,0,0,0,0,0,0,1994-2003
259,12,15,9.1,Charlotte,Florida,FL,13,22147.0,2371.0,5075.0,9319,7812,0,155.0,1,67.0,1,13.0,0,0,0,0,0,0,2001-2003
260,12,17,11.6,Citrus,Florida,FL,6,22320.0,1957.0,4843.0,7846,6849,0,90.0,1,59.0,0,37.0,0,0,0,0,0,0,2001-2003
261,12,19,7.9,Clay,Florida,FL,12,15154.0,2843.0,4770.0,8959,9192,0,161.0,1,59.0,1,18.0,0,0,0,0,0,0,2001-2003
262,12,21,8.4,Collier,Florida,FL,16,40191.0,4550.0,9940.0,17017,15397,0,244.0,1,124.0,1,25.0,0,0,0,0,0,0,2001-2003
263,12,23,10.4,Columbia,Florida,FL,8,10688.0,983.0,3071.0,3400,3436,1,53.0,1,58.0,0,29.0,0,0,0,0,0,0,1999-2003
264,12,27,11.3,DeSoto,Florida,FL,35,8538.0,622.0,1032.0,1914,1975,0,36.0,1,26.0,1,20.0,0,0,0,0,0,0,1999-2003
265,12,29,7.4,Dixie,Florida,FL,75,3501.0,224.0,745.0,812,776,1,30.0,1,23.0,1,8.0,0,0,0,0,0,0,1994-2003
266,12,31,6.5,Duval,Florida,FL,3,91506.0,17465.0,25590.0,42316,42938,0,899.0,1,337.0,1,337.0,0,0,0,0,0,0,2001-2003
267,12,33,8.4,Escambia,Florida,FL,5,34278.0,5463.0,12146.0,15660,16317,0,271.0,1,152.0,1,116.0,0,0,0,1,0,0,2001-2003
268,12,35,9.7,Flagler,Florida,FL,26,8014.0,1042.0,2702.0,4412,4003,0,45.0,1,30.0,0,5.0,0,0,0,0,0,0,1999-2003
269,12,37,2.7,Franklin,Florida,FL,71,2309.0,202.0,374.0,565,520,0,18.0,1,16.0,1,5.0,0,0,0,0,0,0,1994-2003
270,12,39,16.6,Gadsden,Florida,FL,53,8749.0,839.0,1567.0,2410,2460,0,24.0,0,50.0,1,18.0,0,0,0,0,0,0,1999-2003
271,12,41,8.9,Gilchrist,Florida,FL,42,2804.0,222.0,709.0,884,986,0,38.0,1,22.0,1,11.0,0,0,0,0,0,0,1994-2003
272,12,43,6.9,Glades,Florida,FL,43,2446.0,214.0,350.0,635,600,0,31.0,1,14.0,1,6.0,0,0,0,0,0,0,1994-2003
273,12,45,10.1,Gulf,Florida,FL,41,2750.0,240.0,513.0,789,745,0,55.0,1,25.0,0,12.0,0,0,0,0,0,0,1994-2003
274,12,51,7.6,Hendry,Florida,FL,51,10396.0,1289.0,1196.0,1936,2232,0,83.0,1,36.0,1,20.0,0,0,0,0,0,0,1999-2003
275,12,53,10.3,Hernando,Florida,FL,6,25034.0,2574.0,7540.0,9002,8177,0,97.0,1,67.0,1,42.0,0,0,0,0,0,0,2001-2003
276,12,55,9.6,Highlands,Florida,FL,24,17878.0,1550.0,2827.0,5404,4865,0,60.0,1,62.0,1,31.0,0,0,0,0,0,0,1999-2003
277,12,57,8.0,Hillsborough,Florida,FL,3,141209.0,20646.0,35542.0,58935,59662,0,734.0,1,441.0,1,441.0,0,0,0,0,0,0,2001-2003
278,12,59,13.1,Holmes,Florida,FL,72,4580.0,323.0,793.0,1052,1038,0,36.0,1,27.0,0,7.0,0,0,0,0,0,0,1994-2003
279,12,61,7.4,Indian River,Florida,FL,21,17376.0,2633.0,4049.0,7294,6593,0,136.0,1,75.0,0,17.0,0,0,0,0,0,0,1999-2003
280,12,63,6.8,Jackson,Florida,FL,52,10343.0,813.0,1966.0,2693,2677,0,30.0,0,44.0,0,21.0,0,0,0,0,0,0,1999-2003
281,12,65,6.3,Jefferson,Florida,FL,67,2781.0,219.0,577.0,810,762,1,29.0,1,21.0,1,8.0,0,0,0,0,0,0,1994-2003
282,12,69,7.8,Lake,Florida,FL,16,40906.0,4088.0,8311.0,15559,13995,0,251.0,1,106.0,1,21.0,0,0,0,0,0,0,2001-2003
283,12,71,9.8,Lee,Florida,FL,4,69575.0,7808.0,21528.0,30347,27584,0,406.0,1,200.0,1,86.0,0,0,0,0,0,0,2001-2003
284,12,73,4.6,Leon,Florida,FL,6,15896.0,4400.0,6264.0,13143,15566,0,258.0,1,115.0,1,72.0,0,0,0,0,0,0,2001-2003
285,12,75,6.8,Levy,Florida,FL,35,6827.0,620.0,1851.0,2064,1999,0,29.0,1,28.0,1,21.0,0,0,0,0,0,0,1999-2003
286,12,77,7.3,Liberty,Florida,FL,41,1860.0,107.0,274.0,431,424,0,20.0,1,13.0,1,6.0,0,0,0,0,0,0,1994-2003
287,12,79,17.2,Madison,Florida,FL,67,4119.0,370.0,782.0,1017,1038,1,22.0,0,29.0,0,11.0,0,0,0,0,0,0,1994-2003
288,12,81,8.2,Manatee,Florida,FL,16,40566.0,4548.0,9522.0,16893,15533,0,195.0,1,126.0,1,25.0,0,0,0,0,0,0,2001-2003
289,12,83,9.4,Marion,Florida,FL,6,47158.0,4452.0,13640.0,16858,15722,1,174.0,1,131.0,1,82.0,0,0,0,0,0,0,2001-2003
290,12,85,6.4,Martin,Florida,FL,13,15329.0,2423.0,5082.0,7972,7066,0,128.0,1,59.0,1,12.0,0,0,0,0,0,0,2001-2003
291,12,86,8.1,Miami-Dade,Florida,FL,1,501292.0,48143.0,1474332.0,124730,124789,0,1322.0,1,624.0,1,347.0,0,0,0,1,0,0,2001-2003
292,12,87,7.2,Monroe,Florida,FL,21,8955.0,1327.0,2573.0,4435,3676,0,80.0,1,52.0,1,12.0,0,0,0,0,0,0,1999-2003
293,12,89,9.8,Nassau,Florida,FL,20,8444.0,1083.0,1924.0,3495,3379,0,97.0,1,41.0,1,21.0,0,0,0,0,0,0,1999-2003
294,12,91,7.6,Okaloosa,Florida,FL,15,14552.0,2828.0,6159.0,9604,9471,0,181.0,1,115.0,0,58.0,0,0,0,0,0,0,2001-2003
295,12,93,8.5,Okeechobee,Florida,FL,36,9088.0,822.0,1309.0,2093,2127,0,61.0,1,33.0,1,22.0,0,0,0,0,0,0,1999-2003
296,12,95,7.2,Orange,Florida,FL,3,119058.0,19843.0,32289.0,52803,54345,0,713.0,1,397.0,1,397.0,0,0,0,0,0,0,2001-2003
297,12,97,7.3,Osceola,Florida,FL,15,31207.0,4085.0,7730.0,11977,12262,0,113.0,1,128.0,0,64.0,0,0,0,0,0,0,2001-2003
298,12,99,7.8,Palm Beach,Florida,FL,1,146587.0,24841.0,34504.0,69436,64531,0,741.0,1,320.0,1,178.0,0,0,0,0,0,0,2001-2003
299,12,101,8.1,Pasco,Florida,FL,5,68668.0,7154.0,18137.0,23811,22075,0,346.0,1,190.0,0,146.0,0,0,0,0,0,0,2001-2003
300,12,103,8.5,Pinellas,Florida,FL,3,108453.0,18082.0,47517.0,52056,46679,0,518.0,1,388.0,0,388.0,0,0,0,0,0,0,2001-2003
301,12,105,9.2,Polk,Florida,FL,5,91048.0,10221.0,19259.0,28703,28344,0,443.0,1,255.0,1,195.0,0,0,0,0,0,0,2001-2003
302,12,107,11.6,Putnam,Florida,FL,8,14620.0,1373.0,2609.0,3897,3819,0,104.0,1,71.0,1,35.0,0,0,0,0,0,0,1999-2003
303,12,109,6.4,St. Johns,Florida,FL,16,14349.0,2311.0,5095.0,8911,8694,0,114.0,1,61.0,1,12.0,0,0,0,0,0,0,2001-2003
304,12,111,10.4,St. Lucie,Florida,FL,6,37491.0,4962.0,8643.0,13197,12608,1,138.0,1,99.0,0,62.0,0,0,0,0,0,0,2001-2003
305,12,113,4.8,Santa Rosa,Florida,FL,15,13981.0,2264.0,5550.0,7635,7605,0,109.0,1,84.0,0,42.0,0,0,0,1,0,0,2001-2003
306,12,115,6.4,Sarasota,Florida,FL,10,36348.0,5277.0,12532.0,21347,18238,0,229.0,1,122.0,1,61.0,0,0,0,0,0,0,2001-2003
307,12,117,6.3,Seminole,Florida,FL,10,30274.0,7621.0,15334.0,21296,21208,0,326.0,1,137.0,1,68.0,0,0,0,0,0,0,2001-2003
308,12,119,12.9,Sumter,Florida,FL,35,11034.0,825.0,2272.0,3766,3378,0,60.0,1,44.0,0,33.0,0,0,0,0,0,0,1999-2003
309,12,121,7.2,Suwannee,Florida,FL,34,7009.0,600.0,1478.0,2082,2038,0,39.0,1,23.0,0,11.0,0,0,0,0,0,0,1999-2003
310,12,123,13.5,Taylor,Florida,FL,66,4004.0,386.0,679.0,1061,1046,0,38.0,1,34.0,0,28.0,0,0,0,0,0,0,1994-2003
311,12,125,4.4,Union,Florida,FL,69,2902.0,204.0,386.0,843,816,1,33.0,1,25.0,1,13.0,0,0,0,0,0,0,1994-2003
312,12,127,9.2,Volusia,Florida,FL,5,62427.0,8603.0,13936.0,27296,25952,0,360.0,1,234.0,0,179.0,0,0,0,0,0,0,2001-2003
313,12,129,6.7,Wakulla,Florida,FL,39,4139.0,370.0,1095.0,1535,1529,0,69.0,1,31.0,1,13.0,0,0,0,0,0,0,1994-2003
314,12,131,8.8,Walton,Florida,FL,35,8553.0,721.0,2207.0,2780,2615,0,46.0,1,34.0,0,26.0,0,0,0,0,0,0,1999-2003
315,12,133,13.4,Washington,Florida,FL,72,4429.0,361.0,967.0,1216,1176,0,22.0,0,31.0,1,8.0,0,0,0,0,0,0,1994-2003
316,13,1,9.2,Appling,Georgia,GA,68,3831.0,548.0,639.0,1064,896,0,83.0,1,29.0,1,10.0,0,0,0,0,0,0,1994-2003
317,13,3,8.1,Atkinson,Georgia,GA,67,2096.0,202.0,229.0,446,398,0,35.0,1,12.0,1,4.0,0,0,0,0,0,0,1994-2003
318,13,5,6.9,Bacon,Georgia,GA,69,2194.0,262.0,339.0,620,521,0,57.0,1,19.0,1,10.0,0,0,0,0,0,0,1994-2003
319,13,9,10.9,Baldwin,Georgia,GA,32,7903.0,1122.0,1313.0,2819,2628,0,61.0,1,31.0,1,9.0,0,0,0,0,0,0,1999-2003
320,13,11,9.3,Banks,Georgia,GA,39,3714.0,362.0,637.0,969,803,1,12.0,0,19.0,0,8.0,0,0,0,0,0,0,1994-2003
321,13,13,8.9,Barrow,Georgia,GA,29,10220.0,1330.0,1494.0,3493,3000,1,19.0,0,34.0,1,12.0,0,0,0,0,0,0,1999-2003
322,13,15,10.2,Bartow,Georgia,GA,20,16115.0,2549.0,2101.0,5197,4422,1,59.0,1,56.0,0,28.0,0,0,0,0,0,0,1999-2003
323,13,17,10.9,Ben Hill,Georgia,GA,69,3742.0,481.0,534.0,1007,873,0,108.0,1,33.0,1,17.0,0,0,0,0,0,0,1994-2003
