,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind
1523,31,93,6.5,Howard,Nebraska,NE,56,7,8,7,7,5,7,8,5,5,-1,-1,5,5,8,5,5,-1,7,8,8,-1,7
1524,31,95,7.4,Jefferson,Nebraska,NE,59,7,5,7,8,5,5,8,8,8,-1,-1,5,8,5,8,5,-1,5,8,5,-1,7
1525,31,97,6.7,Johnson,Nebraska,NE,54,7,-1,7,7,8,5,8,-1,-1,-1,-1,-1,-1,8,8,5,-1,5,8,8,-1,7
1526,31,99,5.5,Kearney,Nebraska,NE,56,7,8,7,5,5,5,5,8,8,-1,-1,8,8,8,5,6,-1,7,8,6,-1,5
1527,31,101,7.7,Keith,Nebraska,NE,56,7,7,7,8,5,7,8,8,8,-1,-1,8,8,5,6,8,-1,7,8,5,8,7
1528,31,105,4.2,Kimball,Nebraska,NE,79,8,-1,7,8,8,7,8,-1,-1,-1,-1,-1,-1,-1,8,7,-1,8,8,5,-1,-1
1529,31,107,7.5,Knox,Nebraska,NE,61,5,5,5,5,7,5,5,5,5,-1,-1,5,8,5,6,8,-1,5,8,6,-1,5
1530,31,109,5.4,Lancaster,Nebraska,NE,11,7,7,7,7,7,5,7,7,8,8,5,7,7,5,6,5,7,5,7,5,8,7
1531,31,111,6.7,Lincoln,Nebraska,NE,31,5,7,7,5,5,5,5,5,5,-1,-1,7,5,8,5,5,-1,8,6,5,8,5
1532,31,119,5.8,Madison,Nebraska,NE,47,5,7,5,8,7,7,8,7,8,-1,7,5,8,8,5,8,7,7,6,8,8,5
1533,31,121,9.4,Merrick,Nebraska,NE,56,7,8,5,5,7,7,8,5,8,-1,-1,5,8,5,6,5,-1,8,8,8,-1,5
1534,31,123,9.2,Morrill,Nebraska,NE,85,7,5,7,8,5,7,8,5,-1,-1,-1,5,8,-1,5,5,-1,5,6,8,-1,8
1535,31,125,13.1,Nance,Nebraska,NE,40,5,-1,5,8,-1,5,5,-1,-1,-1,-1,-1,-1,8,8,5,-1,5,8,8,-1,5
1536,31,127,7.8,Nemaha,Nebraska,NE,54,7,5,5,5,5,7,5,7,8,-1,-1,8,5,5,8,5,-1,8,8,6,8,7
1537,31,129,7.3,Nuckolls,Nebraska,NE,58,8,7,7,8,7,5,5,-1,-1,-1,-1,-1,-1,8,6,5,-1,8,8,6,-1,5
1538,31,131,6.2,Otoe,Nebraska,NE,54,7,7,7,8,7,7,5,8,8,-1,-1,8,8,5,8,5,-1,5,6,6,5,7
1539,31,133,8.5,Pawnee,Nebraska,NE,58,5,-1,5,5,8,5,5,-1,-1,-1,-1,-1,-1,-1,8,5,-1,5,8,8,-1,8
1540,31,135,12.2,Perkins,Nebraska,NE,79,5,-1,5,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,8,5,-1,7,8,8,-1,7
1541,31,137,4.7,Phelps,Nebraska,NE,56,5,7,5,7,5,5,8,5,5,-1,-1,5,5,5,6,8,-1,5,6,8,-1,7
1542,31,139,6.1,Pierce,Nebraska,NE,56,7,8,5,5,7,5,5,8,8,-1,-1,8,5,5,8,8,-1,5,8,8,-1,7
1543,31,141,5.7,Platte,Nebraska,NE,47,5,5,7,8,7,7,7,8,8,-1,-1,8,8,8,8,5,-1,5,8,8,5,5
1544,31,143,6.2,Polk,Nebraska,NE,56,7,5,7,5,7,5,5,5,5,-1,-1,5,5,-1,8,8,-1,5,-1,6,-1,5
1545,31,145,6.8,Red Willow,Nebraska,NE,40,7,5,5,5,5,5,5,5,5,-1,-1,8,5,8,6,5,-1,5,6,5,8,7
1546,31,147,7.2,Richardson,Nebraska,NE,59,7,7,8,8,5,7,8,5,8,-1,-1,8,5,5,8,5,-1,5,6,5,-1,7
1547,31,151,6.2,Saline,Nebraska,NE,54,5,5,7,5,5,7,8,5,5,-1,-1,5,7,8,8,5,-1,7,6,8,5,5
1548,31,153,5.4,Sarpy,Nebraska,NE,12,7,7,7,5,5,5,7,5,5,-1,8,5,5,5,8,5,-1,5,5,8,8,7
1549,31,155,7.4,Saunders,Nebraska,NE,57,7,5,7,5,7,5,7,5,5,-1,-1,5,5,5,5,5,-1,5,6,8,5,5
1550,31,157,8.8,Scotts Bluff,Nebraska,NE,34,5,5,5,8,7,8,8,6,6,-1,8,5,6,5,6,5,-1,5,6,6,6,5
1551,31,159,6.4,Seward,Nebraska,NE,55,5,5,5,5,7,5,5,5,5,-1,-1,5,5,5,6,8,-1,5,8,5,5,5
1552,31,161,7.0,Sheridan,Nebraska,NE,85,7,7,5,8,7,7,6,8,-1,-1,-1,8,8,5,8,5,-1,5,8,8,-1,5
1553,31,163,12.8,Sherman,Nebraska,NE,82,7,7,7,8,5,7,8,-1,-1,-1,-1,-1,-1,8,-1,5,-1,5,8,5,-1,5
1554,31,167,1.7,Stanton,Nebraska,NE,38,5,5,5,5,5,5,5,5,5,-1,-1,5,5,-1,8,5,-1,5,-1,5,-1,-1
1555,31,169,8.8,Thayer,Nebraska,NE,58,5,7,5,5,7,5,8,7,-1,-1,-1,5,8,6,8,5,-1,5,8,6,-1,7
1556,31,173,14.7,Thurston,Nebraska,NE,66,5,5,5,6,7,8,6,8,-1,-1,-1,6,8,-1,8,8,-1,6,8,8,8,8
1557,31,175,5.7,Valley,Nebraska,NE,58,7,8,7,5,8,5,8,-1,-1,-1,-1,-1,-1,6,5,5,-1,5,8,8,-1,7
1558,31,177,6.8,Washington,Nebraska,NE,38,5,5,7,5,7,5,7,8,8,-1,-1,8,7,5,8,5,-1,5,6,8,5,5
1559,31,179,5.0,Wayne,Nebraska,NE,37,5,5,5,5,5,5,7,7,8,-1,-1,8,5,5,5,5,-1,5,5,5,-1,5
1560,31,181,3.7,Webster,Nebraska,NE,58,5,-1,5,5,7,5,5,-1,-1,-1,-1,-1,-1,-1,6,5,-1,5,-1,5,-1,5
1561,31,185,6.1,York,Nebraska,NE,57,7,8,5,5,7,5,8,8,8,-1,-1,8,7,5,6,8,-1,5,8,8,5,5
1562,32,1,5.9,Churchill,Nevada,NV,78,7,5,7,8,5,7,8,8,8,-1,-1,8,7,7,8,7,7,8,8,8,8,5
1563,32,3,7.0,Clark,Nevada,NV,1,5,5,8,8,5,8,8,5,8,7,5,5,8,8,8,5,8,8,8,8,8,7
1564,32,5,5.3,Douglas,Nevada,NV,47,7,5,7,5,8,5,5,5,5,-1,-1,5,5,5,5,5,-1,7,5,5,8,7
1565,32,7,5.0,Elko,Nevada,NV,77,5,5,5,6,5,5,6,5,5,-1,5,5,5,5,8,5,5,8,6,5,6,5
1566,32,13,5.8,Humboldt,Nevada,NV,78,5,5,7,8,5,7,8,8,8,-1,8,8,8,8,7,8,8,8,8,5,8,5
1567,32,15,5.0,Lander,Nevada,NV,78,8,8,7,8,5,7,8,5,5,-1,-1,5,5,-1,-1,8,-1,8,8,8,8,8
1568,32,17,10.5,Lincoln,Nevada,NV,82,8,-1,7,5,8,7,8,8,-1,-1,-1,8,-1,-1,8,8,-1,7,8,8,8,7
1569,32,19,7.9,Lyon,Nevada,NV,31,7,5,7,8,7,5,8,5,5,-1,-1,5,5,8,6,7,-1,8,8,8,8,7
1570,32,21,8.3,Mineral,Nevada,NV,80,8,7,8,8,8,8,8,8,8,-1,-1,8,7,8,8,8,-1,8,6,8,8,-1
1571,32,23,9.5,Nye,Nevada,NV,77,5,7,8,8,7,8,8,5,6,-1,-1,5,8,7,5,5,-1,8,8,5,8,5
1572,32,27,6.0,Pershing,Nevada,NV,80,7,5,7,8,5,7,8,5,-1,-1,-1,7,5,-1,-1,5,-1,7,8,8,8,5
1573,32,31,5.6,Washoe,Nevada,NV,9,8,7,7,8,6,7,8,5,7,-1,5,5,7,8,8,8,7,8,8,8,8,7
1574,32,33,6.7,White Pine,Nevada,NV,80,8,7,7,8,5,8,6,7,8,-1,-1,7,5,8,5,5,8,5,6,5,8,5
1575,32,510,5.8,Carson City,Nevada,NV,26,7,7,7,8,7,8,8,5,5,-1,7,5,8,7,5,5,-1,8,6,8,8,5
1576,33,1,6.4,Belknap,New Hampshire,NH,17,7,7,5,5,5,7,5,7,5,-1,-1,5,8,8,6,8,-1,8,5,8,8,5
1577,33,3,6.8,Carroll,New Hampshire,NH,26,5,5,5,5,8,5,5,5,5,-1,-1,5,8,7,8,5,-1,5,8,5,8,7
1578,33,5,6.5,Cheshire,New Hampshire,NH,17,5,5,5,5,8,7,5,5,5,-1,-1,5,5,5,8,8,-1,8,5,5,8,5
1579,33,7,7.3,Coos,New Hampshire,NH,30,5,5,5,5,5,8,5,5,6,-1,-1,5,5,8,8,8,-1,8,6,5,8,7
1580,33,9,5.6,Grafton,New Hampshire,NH,17,5,5,5,5,8,7,5,5,7,-1,-1,5,5,8,5,7,-1,5,5,5,8,7
1581,33,11,5.8,Hillsborough,New Hampshire,NH,9,5,5,5,5,6,5,5,5,5,-1,5,5,5,5,8,8,5,5,5,5,8,5
1582,33,13,6.2,Merrimack,New Hampshire,NH,11,5,5,5,5,8,5,5,5,7,-1,-1,5,7,8,8,8,-1,5,5,6,8,7
1583,33,15,5.8,Rockingham,New Hampshire,NH,9,5,5,5,5,8,5,5,5,5,-1,-1,5,5,8,6,7,-1,8,5,5,5,5
1584,33,17,6.4,Strafford,New Hampshire,NH,11,5,5,5,5,7,7,5,5,5,-1,-1,5,5,8,5,7,-1,8,5,6,8,7
1585,33,19,6.0,Sullivan,New Hampshire,NH,26,8,8,5,5,7,8,5,8,8,-1,-1,8,8,7,5,8,-1,8,6,5,8,7
1586,34,1,9.3,Atlantic,New Jersey,NJ,16,8,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,7,8,8,5,5,7
1587,34,3,5.6,Bergen,New Jersey,NJ,2,5,5,7,5,8,5,7,5,5,5,5,5,5,8,8,7,5,5,5,5,5,5
1588,34,5,7.1,Burlington,New Jersey,NJ,10,7,8,7,5,8,5,8,5,7,5,6,7,5,8,8,8,7,8,7,5,5,7
1589,34,7,7.0,Camden,New Jersey,NJ,3,8,8,8,6,8,6,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,7
1590,34,9,9.5,Cape May,New Jersey,NJ,18,5,5,7,5,8,8,8,8,8,8,8,8,8,8,8,8,-1,8,5,5,5,5
1591,34,11,12.7,Cumberland,New Jersey,NJ,6,8,8,8,8,5,8,8,8,8,6,8,8,8,8,8,8,8,6,6,5,5,7
1592,34,13,7.8,Essex,New Jersey,NJ,3,8,8,8,6,8,8,8,8,5,5,5,6,8,8,8,8,8,5,5,5,5,7
1593,34,15,8.1,Gloucester,New Jersey,NJ,12,7,7,8,5,8,7,8,7,5,8,-1,8,7,8,8,8,7,8,5,5,5,7
1594,34,17,6.3,Hudson,New Jersey,NJ,3,6,6,6,5,8,6,8,6,5,8,8,8,5,8,8,8,5,5,5,5,5,5
1595,34,19,5.8,Hunterdon,New Jersey,NJ,11,5,5,5,5,8,5,5,5,5,-1,-1,5,5,8,8,5,-1,5,5,5,5,5
1596,34,21,6.8,Mercer,New Jersey,NJ,9,8,8,8,7,8,8,8,7,5,5,8,8,5,8,6,8,7,5,5,5,5,5
1597,34,23,7.1,Middlesex,New Jersey,NJ,2,7,7,7,5,6,5,8,5,5,7,8,5,5,8,8,8,5,5,5,5,5,5
1598,34,25,5.5,Monmouth,New Jersey,NJ,2,7,5,7,5,8,5,5,5,5,5,5,5,5,8,8,8,5,8,5,5,5,7
1599,34,27,5.4,Morris,New Jersey,NJ,9,5,5,5,5,8,5,5,5,5,-1,8,5,5,8,8,7,5,5,5,5,5,5
1600,34,29,8.0,Ocean,New Jersey,NJ,10,5,5,5,5,8,5,8,5,5,5,5,5,5,8,8,8,5,8,5,5,5,5
1601,34,31,6.9,Passaic,New Jersey,NJ,4,8,8,8,5,8,8,8,5,5,5,6,5,8,8,8,8,5,5,5,5,5,5
1602,34,33,7.1,Salem,New Jersey,NJ,18,7,7,7,8,7,8,8,8,5,7,8,8,8,8,8,8,7,8,8,6,5,7
1603,34,35,4.7,Somerset,New Jersey,NJ,9,7,5,7,5,8,5,5,5,5,5,5,5,5,8,8,5,-1,5,5,5,5,5
1604,34,37,5.3,Sussex,New Jersey,NJ,12,5,7,5,5,8,5,5,5,5,-1,-1,5,5,8,8,8,-1,8,5,5,5,7
1605,34,39,7.5,Union,New Jersey,NJ,10,8,8,7,7,8,7,8,7,5,7,5,7,5,6,8,8,7,5,5,5,5,5
1606,34,41,6.7,Warren,New Jersey,NJ,46,7,7,7,5,8,5,7,5,5,-1,-1,5,5,5,5,8,7,5,5,5,5,7
1607,35,1,5.4,Bernalillo,New Mexico,NM,3,6,5,6,8,7,8,8,5,8,5,8,5,5,5,5,5,8,5,8,5,8,8
1608,35,3,3.1,Catron,New Mexico,NM,87,8,-1,8,6,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,8,5,-1,-1
1609,35,5,9.4,Chaves,New Mexico,NM,8,6,5,5,8,7,8,8,6,6,-1,8,6,5,5,5,6,8,6,6,5,8,8
1610,35,6,10.5,Cibola,New Mexico,NM,77,8,7,8,8,7,8,8,8,-1,-1,8,8,8,5,5,5,8,5,8,5,6,7
1611,35,7,8.4,Colfax,New Mexico,NM,85,8,8,8,8,5,8,6,5,5,-1,7,5,5,5,6,7,-1,5,6,5,8,5
1612,35,9,5.3,Curry,New Mexico,NM,51,8,8,6,6,5,6,8,8,6,8,8,8,6,5,5,8,8,5,6,6,8,5
1613,35,11,7.5,De Baca,New Mexico,NM,87,6,-1,8,6,-1,5,8,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,5,8,6,-1,-1
1614,35,13,6.9,Dona Ana,New Mexico,NM,7,5,5,6,8,7,8,8,5,6,-1,5,5,5,5,5,5,5,5,6,5,8,5
1615,35,15,9.4,Eddy,New Mexico,NM,8,5,5,6,8,5,8,8,6,8,-1,8,5,8,5,8,6,8,6,6,5,8,8
1616,35,17,9.0,Grant,New Mexico,NM,51,5,5,5,6,5,8,8,5,6,-1,8,5,6,5,8,5,8,5,6,5,8,7
1617,35,23,9.6,Hidalgo,New Mexico,NM,86,8,5,5,6,5,6,8,5,-1,-1,-1,5,5,-1,-1,8,-1,5,6,5,-1,5
1618,35,25,7.3,Lea,New Mexico,NM,8,6,5,6,8,5,8,8,5,6,-1,7,5,6,5,5,8,8,6,8,8,8,5
1619,35,27,6.7,Lincoln,New Mexico,NM,87,8,5,6,6,7,8,8,5,8,-1,7,5,6,8,5,5,8,5,6,5,8,7
1620,35,28,3.1,Los Alamos,New Mexico,NM,37,7,5,5,5,8,5,7,5,8,-1,-1,5,5,5,5,5,-1,5,5,6,8,7
1621,35,29,9.3,Luna,New Mexico,NM,74,5,5,6,8,7,8,8,6,8,-1,8,5,8,8,5,6,8,5,6,5,8,5
1622,35,31,10.4,McKinley,New Mexico,NM,8,6,5,8,8,8,8,8,8,8,-1,8,5,8,5,6,5,8,5,8,5,8,8
1623,35,33,15.5,Mora,New Mexico,NM,88,8,5,8,6,7,8,8,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,5,8,5,8,8
1624,35,35,8.4,Otero,New Mexico,NM,23,5,5,5,8,5,5,8,5,5,-1,5,5,5,8,5,8,5,5,6,5,8,7
1625,35,37,6.7,Quay,New Mexico,NM,88,5,8,5,8,5,8,8,6,5,-1,8,8,5,8,7,8,-1,8,6,5,8,8
1626,35,39,7.7,Rio Arriba,New Mexico,NM,77,8,5,5,8,5,8,8,7,8,-1,5,5,8,5,8,7,8,5,8,5,8,8
1627,35,41,6.8,Roosevelt,New Mexico,NM,66,5,5,5,6,5,6,8,5,8,-1,7,5,6,5,5,6,-1,5,6,5,7,5
1628,35,43,6.0,Sandoval,New Mexico,NM,20,7,7,7,8,8,8,8,5,5,-1,8,5,5,7,8,5,8,5,8,5,8,7
1629,35,45,5.9,San Juan,New Mexico,NM,7,5,5,5,6,7,8,8,5,5,-1,8,5,6,5,5,5,5,5,8,5,8,7
1630,35,47,7.0,San Miguel,New Mexico,NM,77,8,5,8,8,5,8,8,5,-1,-1,5,5,5,5,8,7,8,5,6,5,8,8
1631,35,49,4.2,Santa Fe,New Mexico,NM,14,8,5,5,8,8,8,8,5,5,-1,6,5,5,5,5,5,7,5,8,5,8,8
1632,35,51,8.0,Sierra,New Mexico,NM,87,8,5,5,8,5,8,8,8,8,-1,-1,5,8,5,5,6,8,8,8,5,8,8
1633,35,53,10.4,Socorro,New Mexico,NM,86,8,7,8,8,5,8,8,5,5,-1,5,5,5,8,8,5,8,5,6,5,8,8
1634,35,55,5.8,Taos,New Mexico,NM,51,8,5,5,8,8,8,8,5,5,-1,8,5,5,5,5,5,8,5,8,5,8,8
1635,35,57,8.3,Torrance,New Mexico,NM,86,7,5,5,6,7,6,8,6,8,-1,7,7,6,5,8,8,8,5,6,6,8,7
1636,35,59,2.6,Union,New Mexico,NM,88,5,-1,5,6,7,5,6,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,5,6,8,-1,5
1637,35,61,6.2,Valencia,New Mexico,NM,23,6,5,6,8,7,8,8,6,8,-1,5,7,6,5,5,5,8,5,8,5,8,8
1638,36,1,6.8,Albany,New York,NY,10,8,8,5,7,8,8,8,8,8,8,-1,8,8,5,5,8,7,8,5,5,5,5
1639,36,3,10.2,Allegany,New York,NY,23,5,5,5,5,7,5,5,8,8,-1,-1,5,8,5,8,6,-1,8,6,6,8,5
1640,36,5,9.2,Bronx,New York,NY,1,8,8,8,8,6,8,8,7,5,5,6,8,7,8,8,8,8,5,5,5,5,7
1641,36,7,8.8,Broome,New York,NY,16,5,8,5,5,7,5,5,8,8,-1,-1,8,5,8,5,6,5,5,5,8,5,5
1642,36,9,4.4,Cattaraugus,New York,NY,23,5,5,5,6,7,6,8,5,6,-1,-1,5,8,8,8,8,-1,6,6,5,5,5
1643,36,11,6.0,Cayuga,New York,NY,20,5,5,7,5,7,8,5,5,6,-1,-1,8,5,5,8,8,-1,6,5,5,5,5
1644,36,13,7.1,Chautauqua,New York,NY,6,5,6,5,6,5,6,8,8,8,-1,8,8,6,8,5,8,-1,6,5,5,5,5
1645,36,15,9.2,Chemung,New York,NY,21,8,7,7,8,5,8,5,5,8,-1,-1,5,8,8,8,8,-1,8,5,8,5,5
1646,36,17,9.6,Chenango,New York,NY,23,5,5,5,5,7,8,5,8,8,-1,-1,8,8,6,8,8,-1,5,6,6,5,5
1647,36,19,6.6,Clinton,New York,NY,23,8,5,5,5,7,8,5,5,6,-1,-1,5,6,5,8,8,-1,6,6,6,6,5
1648,36,21,7.2,Columbia,New York,NY,21,5,7,5,5,8,5,8,8,5,8,-1,8,5,8,8,8,-1,5,5,5,5,5
1649,36,23,3.0,Cortland,New York,NY,29,5,7,5,5,7,7,5,5,6,-1,-1,8,5,5,8,8,-1,5,5,6,5,5
1650,36,25,9.8,Delaware,New York,NY,34,5,5,5,5,8,8,5,8,6,-1,-1,5,8,5,8,8,-1,5,6,6,5,5
1651,36,27,8.2,Dutchess,New York,NY,9,5,8,5,5,8,5,7,7,7,5,5,8,5,8,8,8,5,5,7,5,5,5
1652,36,29,8.1,Erie,New York,NY,3,6,8,5,5,8,5,8,8,8,8,6,8,5,8,6,8,6,8,5,6,5,5
1653,36,31,5.3,Essex,New York,NY,30,5,5,5,5,7,7,5,8,8,-1,-1,8,8,5,8,5,-1,6,5,8,8,5
1654,36,33,9.9,Franklin,New York,NY,32,6,5,5,5,7,8,5,5,6,-1,-1,5,5,5,8,6,-1,8,5,6,8,5
1655,36,35,2.8,Fulton,New York,NY,21,5,5,5,8,7,8,7,5,8,-1,-1,7,5,8,8,8,-1,8,5,5,5,5
1656,36,37,9.0,Genesee,New York,NY,45,5,5,5,5,7,7,8,5,5,-1,-1,5,5,5,8,8,-1,8,8,5,5,5
1657,36,39,8.8,Greene,New York,NY,30,5,5,5,5,8,7,8,5,5,-1,-1,5,8,8,8,8,-1,8,6,5,5,5
1658,36,43,10.9,Herkimer,New York,NY,21,5,7,5,8,7,8,7,7,8,-1,-1,8,5,8,8,8,-1,8,5,5,6,5
1659,36,45,8.2,Jefferson,New York,NY,6,5,5,5,5,5,5,5,6,6,5,8,8,6,8,8,6,-1,8,5,5,5,5
1660,36,47,8.8,Kings,New York,NY,1,8,8,7,5,8,8,8,7,5,5,8,7,8,8,8,8,8,5,5,5,5,5
1661,36,49,14.9,Lewis,New York,NY,29,5,7,5,5,7,5,5,8,8,-1,-1,8,8,5,8,6,-1,5,6,5,5,5
1662,36,51,4.9,Livingston,New York,NY,17,5,5,5,5,7,7,5,7,8,-1,-1,5,5,8,8,5,-1,8,8,8,5,7
1663,36,53,4.8,Madison,New York,NY,45,7,8,7,7,8,7,5,8,8,-1,-1,8,5,8,8,8,-1,8,5,6,5,5
1664,36,55,7.3,Monroe,New York,NY,3,5,6,5,6,8,6,6,5,5,5,8,6,5,6,6,5,6,5,5,6,5,5
1665,36,57,5.6,Montgomery,New York,NY,21,5,5,5,8,7,8,8,5,6,-1,-1,5,8,5,8,8,-1,5,5,5,5,5
1666,36,59,6.0,Nassau,New York,NY,1,5,5,5,5,8,5,5,5,5,7,6,5,5,8,5,8,5,5,5,5,5,5
1667,36,61,6.6,New York,New York,NY,1,8,8,5,5,8,8,8,5,5,5,8,5,5,8,8,8,5,5,5,5,5,7
1668,36,63,7.1,Niagara,New York,NY,16,8,5,5,6,5,6,8,8,6,8,-1,8,5,8,8,8,7,8,5,8,5,5
1669,36,65,7.4,Oneida,New York,NY,16,8,8,5,5,7,8,8,8,8,8,-1,8,5,8,5,8,7,6,5,8,5,5
1670,36,67,6.4,Onondaga,New York,NY,4,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,5,7,8,5,5,5,5
1671,36,69,6.2,Ontario,New York,NY,45,5,5,5,5,8,7,7,5,5,-1,-1,5,8,8,6,8,-1,8,5,5,5,5
1672,36,71,6.5,Orange,New York,NY,10,5,5,5,5,8,5,8,5,5,5,6,5,7,5,8,8,5,5,7,5,5,5
1673,36,73,10.3,Orleans,New York,NY,29,5,7,5,8,7,8,8,5,5,-1,-1,5,6,8,8,8,-1,8,6,6,5,5
1674,36,75,5.8,Oswego,New York,NY,15,5,8,5,5,7,8,5,6,6,-1,-1,8,5,8,8,8,5,6,8,6,5,5
1675,36,77,6.4,Otsego,New York,NY,21,5,5,5,5,8,5,5,5,5,-1,-1,5,5,5,5,5,-1,6,6,5,5,5
1676,36,79,5.8,Putnam,New York,NY,46,7,5,5,5,8,5,5,5,5,-1,5,5,5,8,8,8,-1,8,5,5,5,5
1677,36,81,6.3,Queens,New York,NY,1,8,8,5,5,8,8,8,5,5,5,5,5,5,5,5,8,5,5,5,5,5,5
1678,36,83,9.8,Rensselaer,New York,NY,14,5,8,5,5,7,8,5,8,6,8,-1,8,5,8,8,8,5,8,5,5,5,5
1679,36,85,6.6,Richmond,New York,NY,10,7,7,7,5,8,7,5,5,5,7,5,7,5,8,8,8,7,7,5,5,5,5
1680,36,87,8.7,Rockland,New York,NY,10,5,5,5,5,8,5,8,5,5,5,5,5,5,5,5,8,5,5,5,5,5,5
1681,36,89,10.6,St. Lawrence,New York,NY,6,5,5,5,6,7,6,5,5,6,-1,-1,5,5,5,8,6,-1,6,5,6,5,5
1682,36,91,6.5,Saratoga,New York,NY,12,5,5,5,5,8,5,5,5,5,-1,-1,5,5,5,8,7,-1,8,5,5,5,5
1683,36,93,9.0,Schenectady,New York,NY,13,7,7,5,5,8,8,6,7,5,8,-1,8,5,7,7,8,8,7,5,5,5,5
1684,36,95,4.9,Schoharie,New York,NY,30,5,5,5,5,7,5,5,5,5,-1,-1,5,5,5,8,5,-1,8,8,5,5,5
1685,36,97,1.0,Schuyler,New York,NY,39,5,5,5,6,7,7,7,8,8,-1,-1,8,8,8,8,6,-1,6,6,5,6,7
1686,36,99,4.6,Seneca,New York,NY,31,5,7,5,5,7,7,8,5,8,-1,-1,7,5,6,8,8,-1,8,6,5,-1,5
1687,36,101,7.9,Steuben,New York,NY,24,5,5,5,5,7,6,6,6,6,-1,-1,5,6,8,8,6,-1,6,5,6,5,5
1688,36,103,6.3,Suffolk,New York,NY,1,5,5,5,5,8,5,5,5,5,5,5,5,5,8,8,8,5,7,7,5,5,5
1689,36,105,9.7,Sullivan,New York,NY,24,5,8,5,6,8,8,8,8,8,8,8,8,5,8,8,8,7,6,6,5,6,5
1690,36,107,5.7,Tioga,New York,NY,45,7,8,5,8,7,7,7,8,8,-1,-1,8,5,5,8,5,-1,5,6,5,5,5
1691,36,109,4.8,Tompkins,New York,NY,19,5,7,5,5,8,5,7,5,6,-1,-1,5,6,5,8,5,5,5,5,5,6,5
1692,36,111,9.5,Ulster,New York,NY,14,5,5,5,5,8,5,8,5,5,-1,8,5,5,8,8,8,-1,6,5,5,5,5
1693,36,113,11.4,Warren,New York,NY,21,5,7,5,5,7,5,7,5,6,-1,-1,7,5,8,8,5,-1,6,5,5,5,5
1694,36,115,5.4,Washington,New York,NY,20,5,5,5,5,7,8,8,5,8,-1,-1,5,8,5,8,8,-1,8,6,5,8,7
1695,36,117,8.1,Wayne,New York,NY,46,5,5,5,7,5,7,8,7,7,8,-1,7,5,8,8,5,-1,6,8,6,5,5
1696,36,119,6.7,Westchester,New York,NY,2,7,5,7,5,8,5,7,5,5,5,5,5,7,6,7,8,7,5,5,5,5,5
1697,36,121,6.4,Wyoming,New York,NY,29,5,5,5,5,8,5,5,8,8,-1,-1,8,8,5,8,8,-1,6,6,6,5,5
1698,36,123,7.9,Yates,New York,NY,43,5,5,5,5,8,5,8,8,8,-1,-1,8,8,8,8,8,-1,8,6,8,5,5
1699,37,1,9.1,Alamance,North Carolina,NC,13,8,8,8,8,5,8,8,8,8,8,8,8,8,8,5,5,8,8,8,8,5,7
1700,37,3,7.1,Alexander,North Carolina,NC,25,7,8,7,8,5,5,8,5,5,-1,-1,5,5,8,5,8,-1,5,8,8,8,5
1701,37,5,10.5,Alleghany,North Carolina,NC,64,5,5,8,6,7,5,5,5,5,-1,-1,5,8,8,5,5,-1,5,6,8,8,5
1702,37,7,11.4,Anson,North Carolina,NC,76,8,8,8,6,5,8,6,8,8,8,-1,8,8,8,8,8,8,6,8,8,8,7
1703,37,9,7.6,Ashe,North Carolina,NC,65,6,8,5,8,7,5,5,8,8,-1,-1,8,8,5,5,6,5,6,6,6,8,5
1704,37,11,6.3,Avery,North Carolina,NC,65,8,7,8,6,7,5,5,5,6,-1,-1,5,6,5,5,8,7,6,6,5,8,7
1705,37,13,17.2,Beaufort,North Carolina,NC,34,8,8,8,8,5,8,8,8,8,8,-1,8,6,5,8,8,8,8,6,8,6,5
1706,37,15,18.3,Bertie,North Carolina,NC,68,8,8,8,8,7,8,6,8,5,8,-1,8,8,8,8,6,8,6,8,8,5,7
1707,37,17,11.3,Bladen,North Carolina,NC,51,8,8,8,6,5,8,8,8,8,8,-1,8,8,8,6,8,8,8,8,8,8,7
1708,37,19,9.8,Brunswick,North Carolina,NC,24,8,8,8,8,7,8,8,5,6,5,-1,5,8,5,5,6,8,8,8,6,8,7
